Date,S&P 500,DJIA
2004-02-11,1157.760009765625,10737.7001953125
2004-02-12,1152.1099853515625,10694.0703125
2004-02-13,1145.81005859375,10627.849609375
2004-02-17,1156.989990234375,10714.8798828125
2004-02-18,1151.8199462890625,10671.990234375
2004-02-19,1147.06005859375,10664.73046875
2004-02-20,1144.1099853515625,10619.0302734375
2004-02-23,1140.989990234375,10609.6201171875
2004-02-24,1139.0899658203125,10566.3701171875
2004-02-25,1143.6700439453125,10601.6201171875
2004-02-26,1144.9100341796875,10580.1396484375
2004-02-27,1144.93994140625,10583.919921875
2004-03-01,1155.969970703125,10678.1396484375
2004-03-02,1149.0999755859375,10591.48046875
2004-03-03,1151.030029296875,10593.1103515625
2004-03-04,1154.8699951171875,10588.0
2004-03-05,1156.8599853515625,10595.5498046875
2004-03-08,1147.199951171875,10529.48046875
2004-03-09,1140.5799560546875,10456.9599609375
2004-03-10,1123.8900146484375,10296.8896484375
2004-03-11,1106.780029296875,10128.3798828125
2004-03-12,1120.5699462890625,10240.080078125
2004-03-15,1104.489990234375,10102.8896484375
2004-03-16,1110.699951171875,10184.669921875
2004-03-17,1123.75,10300.2998046875
2004-03-18,1122.3199462890625,10295.7802734375
2004-03-19,1109.780029296875,10186.599609375
2004-03-22,1095.4000244140625,10064.75
2004-03-23,1093.949951171875,10063.6396484375
2004-03-24,1091.3299560546875,10048.23046875
2004-03-25,1109.18994140625,10218.8203125
2004-03-26,1108.06005859375,10212.9697265625
2004-03-29,1122.469970703125,10329.6298828125
2004-03-30,1127.0,10381.7001953125
2004-03-31,1126.2099609375,10357.7001953125
2004-04-01,1132.1700439453125,10373.330078125
2004-04-02,1141.81005859375,10470.58984375
2004-04-05,1150.5699462890625,10558.3701171875
2004-04-06,1148.1600341796875,10570.8095703125
2004-04-07,1140.530029296875,10480.150390625
2004-04-08,1139.3199462890625,10442.0302734375
2004-04-12,1145.199951171875,10515.5595703125
2004-04-13,1129.43994140625,10381.2802734375
2004-04-14,1128.1700439453125,10377.9501953125
2004-04-15,1128.8399658203125,10397.4599609375
2004-04-16,1134.6099853515625,10451.9697265625
2004-04-19,1135.8199462890625,10437.849609375
2004-04-20,1118.1500244140625,10314.5
2004-04-21,1124.0899658203125,10317.26953125
2004-04-22,1139.9300537109375,10461.2001953125
2004-04-23,1140.5999755859375,10472.83984375
2004-04-26,1135.530029296875,10444.73046875
2004-04-27,1138.1099853515625,10478.16015625
2004-04-28,1122.4100341796875,10342.599609375
2004-04-29,1113.8900146484375,10272.26953125
2004-04-30,1107.300048828125,10225.5703125
2004-05-03,1117.489990234375,10314.0
2004-05-04,1119.550048828125,10317.2001953125
2004-05-05,1121.530029296875,10310.9501953125
2004-05-06,1113.989990234375,10241.259765625
2004-05-07,1098.699951171875,10117.33984375
2004-05-10,1087.1199951171875,9990.01953125
2004-05-11,1095.449951171875,10019.4697265625
2004-05-12,1097.280029296875,10045.16015625
2004-05-13,1096.43994140625,10010.740234375
2004-05-14,1095.699951171875,10012.8701171875
2004-05-17,1084.0999755859375,9906.91015625
2004-05-18,1091.489990234375,9968.509765625
2004-05-19,1088.6800537109375,9937.7099609375
2004-05-20,1089.18994140625,9937.6396484375
2004-05-21,1093.56005859375,9966.740234375
2004-05-24,1095.4100341796875,9958.4296875
2004-05-25,1113.050048828125,10117.6201171875
2004-05-26,1114.93994140625,10109.8896484375
2004-05-27,1121.280029296875,10205.2001953125
2004-05-28,1120.6800537109375,10188.4501953125
2004-06-01,1121.199951171875,10202.650390625
2004-06-02,1124.989990234375,10262.9697265625
2004-06-03,1116.6400146484375,10195.91015625
2004-06-04,1122.5,10242.8203125
2004-06-07,1140.4200439453125,10391.080078125
2004-06-08,1142.1800537109375,10432.51953125
2004-06-09,1131.3299560546875,10368.4404296875
2004-06-10,1136.469970703125,10410.099609375
2004-06-14,1125.2900390625,10334.73046875
2004-06-15,1132.010009765625,10380.4296875
2004-06-16,1133.56005859375,10379.580078125
2004-06-17,1132.050048828125,10377.51953125
2004-06-18,1135.02001953125,10416.41015625
2004-06-21,1130.300048828125,10371.4697265625
2004-06-22,1134.4100341796875,10395.0703125
2004-06-23,1144.06005859375,10479.5703125
2004-06-24,1140.6500244140625,10443.8095703125
2004-06-25,1134.4300537109375,10371.83984375
2004-06-28,1133.3499755859375,10357.08984375
2004-06-29,1136.199951171875,10413.4296875
2004-06-30,1140.8399658203125,10435.48046875
2004-07-01,1128.93994140625,10334.16015625
2004-07-02,1125.3800048828125,10282.830078125
2004-07-06,1116.2099609375,10219.33984375
2004-07-07,1118.3299560546875,10240.2900390625
2004-07-08,1109.1099853515625,10171.5595703125
2004-07-09,1112.81005859375,10213.2197265625
2004-07-12,1114.3499755859375,10238.2197265625
2004-07-13,1115.1400146484375,10247.58984375
2004-07-14,1111.469970703125,10208.7998046875
2004-07-15,1106.68994140625,10163.16015625
2004-07-16,1101.3900146484375,10139.7802734375
2004-07-19,1100.9000244140625,10094.0595703125
2004-07-20,1108.6700439453125,10149.0703125
2004-07-21,1093.8800048828125,10046.1298828125
2004-07-22,1096.8399658203125,10050.330078125
2004-07-23,1086.199951171875,9962.2197265625
2004-07-26,1084.0699462890625,9961.919921875
2004-07-27,1094.8299560546875,10085.1396484375
2004-07-28,1095.4200439453125,10117.0703125
2004-07-29,1100.4300537109375,10129.240234375
2004-07-30,1101.719970703125,10139.7099609375
2004-08-02,1106.6199951171875,10179.16015625
2004-08-03,1099.68994140625,10120.240234375
2004-08-04,1098.6300048828125,10126.509765625
2004-08-05,1080.699951171875,9963.0302734375
2004-08-06,1063.969970703125,9815.330078125
2004-08-09,1065.219970703125,9814.66015625
2004-08-10,1079.0400390625,9944.669921875
2004-08-11,1075.7900390625,9938.3203125
2004-08-12,1063.22998046875,9814.58984375
2004-08-13,1064.800048828125,9825.349609375
2004-08-16,1079.3399658203125,9954.5498046875
2004-08-17,1081.7099609375,9972.830078125
2004-08-18,1095.1700439453125,10083.150390625
2004-08-19,1091.22998046875,10040.8203125
2004-08-20,1098.3499755859375,10110.1396484375
2004-08-23,1095.6800537109375,10073.0498046875
2004-08-24,1096.18994140625,10098.6298828125
2004-08-25,1104.9599609375,10181.740234375
2004-08-26,1105.0899658203125,10173.41015625
2004-08-27,1107.77001953125,10195.009765625
2004-08-30,1099.1500244140625,10122.51953125
2004-08-31,1104.239990234375,10173.919921875
2004-09-01,1105.9100341796875,10168.4599609375
2004-09-02,1118.31005859375,10290.2802734375
2004-09-03,1113.6300048828125,10260.2001953125
2004-09-07,1121.300048828125,10342.7900390625
2004-09-08,1116.27001953125,10313.3603515625
2004-09-09,1118.3800048828125,10289.099609375
2004-09-10,1123.9200439453125,10313.0703125
2004-09-13,1125.8199462890625,10314.759765625
2004-09-14,1128.3299560546875,10318.16015625
2004-09-15,1120.3699951171875,10231.3603515625
2004-09-16,1123.5,10244.490234375
2004-09-17,1128.550048828125,10284.4599609375
2004-09-20,1122.199951171875,10204.8896484375
2004-09-21,1129.300048828125,10244.9296875
2004-09-22,1113.56005859375,10109.1796875
2004-09-23,1108.3599853515625,10038.900390625
2004-09-24,1110.1099853515625,10047.240234375
2004-09-27,1103.52001953125,9988.5400390625
2004-09-28,1110.06005859375,10077.400390625
2004-09-29,1114.800048828125,10136.240234375
2004-09-30,1114.5799560546875,10080.26953125
2004-10-01,1131.5,10192.650390625
2004-10-04,1135.1700439453125,10216.5400390625
2004-10-05,1134.47998046875,10177.6796875
2004-10-06,1142.050048828125,10239.919921875
2004-10-07,1130.6500244140625,10125.400390625
2004-10-08,1122.1400146484375,10055.2001953125
2004-10-11,1124.3900146484375,10081.9697265625
2004-10-12,1121.8399658203125,10077.1796875
2004-10-13,1113.6500244140625,10002.330078125
2004-10-14,1103.2900390625,9894.4501953125
2004-10-15,1108.199951171875,9933.3798828125
2004-10-18,1114.02001953125,9956.3203125
2004-10-19,1103.22998046875,9897.6201171875
2004-10-20,1103.6600341796875,9886.9296875
2004-10-21,1106.489990234375,9865.759765625
2004-10-22,1095.739990234375,9757.8095703125
2004-10-25,1094.800048828125,9749.990234375
2004-10-26,1111.0899658203125,9888.48046875
2004-10-27,1125.4000244140625,10002.0302734375
2004-10-28,1127.43994140625,10004.5400390625
2004-10-29,1130.199951171875,10027.4697265625
2004-11-01,1130.510009765625,10054.3896484375
2004-11-02,1130.56005859375,10035.73046875
2004-11-03,1143.199951171875,10137.0498046875
2004-11-04,1161.6700439453125,10314.759765625
2004-11-05,1166.1700439453125,10387.5400390625
2004-11-08,1164.8900146484375,10391.3095703125
2004-11-09,1164.0799560546875,10386.3701171875
2004-11-10,1162.9100341796875,10385.48046875
2004-11-11,1173.47998046875,10469.83984375
2004-11-12,1184.1700439453125,10539.009765625
2004-11-15,1183.81005859375,10550.240234375
2004-11-16,1175.4300537109375,10487.650390625
2004-11-17,1181.93994140625,10549.5703125
2004-11-18,1183.550048828125,10572.5498046875
2004-11-19,1170.3399658203125,10456.91015625
2004-11-22,1177.239990234375,10489.419921875
2004-11-23,1176.93994140625,10492.599609375
2004-11-24,1181.760009765625,10520.3095703125
2004-11-26,1182.6500244140625,10522.23046875
2004-11-29,1178.5699462890625,10475.900390625
2004-11-30,1173.8199462890625,10428.01953125
2004-12-01,1191.3699951171875,10590.2197265625
2004-12-02,1190.3299560546875,10585.1201171875
2004-12-03,1191.1700439453125,10592.2099609375
2004-12-06,1190.25,10547.0595703125
2004-12-07,1177.0699462890625,10440.580078125
2004-12-08,1182.81005859375,10494.23046875
2004-12-09,1189.239990234375,10552.8203125
2004-12-10,1188.0,10543.2197265625
2004-12-13,1198.6800537109375,10638.3203125
2004-12-14,1203.3800048828125,10676.4501953125
2004-12-15,1205.719970703125,10691.4501953125
2004-12-16,1203.2099609375,10705.6396484375
2004-12-17,1194.199951171875,10649.919921875
2004-12-20,1194.6500244140625,10661.599609375
2004-12-21,1205.449951171875,10759.4296875
2004-12-22,1209.5699462890625,10815.8896484375
2004-12-23,1210.1300048828125,10827.1201171875
2004-12-27,1204.9200439453125,10776.1298828125
2004-12-28,1213.5400390625,10854.5400390625
2004-12-29,1213.449951171875,10829.1904296875
2004-12-30,1213.550048828125,10800.2998046875
2004-12-31,1211.9200439453125,10783.009765625
2005-01-03,1202.0799560546875,10729.4296875
2005-01-04,1188.050048828125,10630.7802734375
2005-01-05,1183.739990234375,10597.830078125
2005-01-06,1187.8900146484375,10622.8798828125
2005-01-07,1186.18994140625,10603.9599609375
2005-01-10,1190.25,10621.0302734375
2005-01-11,1182.989990234375,10556.2197265625
2005-01-12,1187.699951171875,10617.7802734375
2005-01-13,1177.449951171875,10505.830078125
2005-01-14,1184.52001953125,10558.0
2005-01-18,1195.97998046875,10628.7900390625
2005-01-19,1184.6300048828125,10539.9697265625
2005-01-20,1175.4100341796875,10471.4697265625
2005-01-21,1167.8699951171875,10392.990234375
2005-01-24,1163.75,10368.6103515625
2005-01-25,1168.4100341796875,10461.5595703125
2005-01-26,1174.0699462890625,10498.58984375
2005-01-27,1174.550048828125,10467.400390625
2005-01-28,1171.3599853515625,10427.2001953125
2005-01-31,1181.27001953125,10489.9404296875
2005-02-01,1189.4100341796875,10551.9404296875
2005-02-02,1193.18994140625,10596.7900390625
2005-02-03,1189.8900146484375,10593.099609375
2005-02-04,1203.030029296875,10716.1298828125
2005-02-07,1201.719970703125,10715.759765625
2005-02-08,1202.300048828125,10724.6298828125
2005-02-09,1191.989990234375,10664.1103515625
2005-02-10,1197.010009765625,10749.6103515625
2005-02-11,1205.300048828125,10796.009765625
2005-02-14,1206.1400146484375,10791.1298828125
2005-02-15,1210.1199951171875,10837.3203125
2005-02-16,1210.3399658203125,10834.8798828125
2005-02-17,1200.75,10754.259765625
2005-02-18,1201.5899658203125,10785.2197265625
2005-02-22,1184.1600341796875,10611.2001953125
2005-02-23,1190.800048828125,10673.7900390625
2005-02-24,1200.199951171875,10748.7900390625
2005-02-25,1211.3699951171875,10841.599609375
2005-02-28,1203.5999755859375,10766.23046875
2005-03-01,1210.4100341796875,10830.0
2005-03-02,1210.0799560546875,10811.9697265625
2005-03-03,1210.469970703125,10833.0302734375
2005-03-04,1222.1199951171875,10940.5498046875
2005-03-07,1225.31005859375,10936.8603515625
2005-03-08,1219.4300537109375,10912.6201171875
2005-03-09,1207.010009765625,10805.6201171875
2005-03-10,1209.25,10851.509765625
2005-03-11,1200.0799560546875,10774.3603515625
2005-03-14,1206.8299560546875,10804.509765625
2005-03-15,1197.75,10745.099609375
2005-03-16,1188.0699462890625,10633.0703125
2005-03-17,1190.2099609375,10626.349609375
2005-03-18,1189.6500244140625,10629.669921875
2005-03-21,1183.780029296875,10565.3896484375
2005-03-22,1171.7099609375,10470.509765625
2005-03-23,1172.530029296875,10456.01953125
2005-03-24,1171.4200439453125,10442.8701171875
2005-03-28,1174.280029296875,10485.650390625
2005-03-29,1165.3599853515625,10405.7001953125
2005-03-30,1181.4100341796875,10540.9296875
2005-03-31,1180.5899658203125,10503.759765625
2005-04-01,1172.9200439453125,10404.2998046875
2005-04-04,1176.1199951171875,10421.1396484375
2005-04-05,1181.3900146484375,10458.4599609375
2005-04-06,1184.0699462890625,10486.01953125
2005-04-07,1191.1400146484375,10546.3203125
2005-04-08,1181.199951171875,10461.33984375
2005-04-11,1181.2099609375,10448.5595703125
2005-04-12,1187.760009765625,10507.9697265625
2005-04-13,1173.7900390625,10403.9296875
2005-04-14,1162.050048828125,10278.75
2005-04-15,1142.6199951171875,10087.509765625
2005-04-18,1145.97998046875,10071.25
2005-04-19,1152.780029296875,10127.41015625
2005-04-20,1137.5,10012.3603515625
2005-04-21,1159.949951171875,10218.599609375
2005-04-22,1152.1199951171875,10157.7099609375
2005-04-25,1162.0999755859375,10242.4697265625
2005-04-26,1151.8299560546875,10151.1298828125
2005-04-27,1156.3800048828125,10198.7998046875
2005-04-28,1143.219970703125,10070.3701171875
2005-04-29,1156.8499755859375,10192.509765625
2005-05-02,1162.1600341796875,10251.7001953125
2005-05-03,1161.1700439453125,10256.9501953125
2005-05-04,1175.6500244140625,10384.6396484375
2005-05-05,1172.6300048828125,10340.3798828125
2005-05-06,1171.3499755859375,10345.400390625
2005-05-09,1178.8399658203125,10384.33984375
2005-05-10,1166.219970703125,10281.1103515625
2005-05-11,1171.1099853515625,10300.25
2005-05-12,1159.3599853515625,10189.48046875
2005-05-13,1154.050048828125,10140.1201171875
2005-05-16,1165.68994140625,10252.2900390625
2005-05-17,1173.800048828125,10331.8798828125
2005-05-18,1185.56005859375,10464.4501953125
2005-05-19,1191.0799560546875,10493.1904296875
2005-05-20,1189.280029296875,10471.91015625
2005-05-23,1193.8599853515625,10523.5595703125
2005-05-24,1194.0699462890625,10503.6796875
2005-05-25,1190.010009765625,10457.7998046875
2005-05-26,1197.6199951171875,10537.599609375
2005-05-27,1198.780029296875,10542.5498046875
2005-05-31,1191.5,10467.48046875
2005-06-01,1202.219970703125,10549.8701171875
2005-06-02,1204.2900390625,10553.490234375
2005-06-03,1196.02001953125,10460.9697265625
2005-06-06,1197.510009765625,10467.0302734375
2005-06-07,1197.260009765625,10483.0703125
2005-06-08,1194.6700439453125,10476.8603515625
2005-06-09,1200.9300537109375,10503.01953125
2005-06-10,1198.1099853515625,10512.6298828125
2005-06-13,1200.8199462890625,10522.5595703125
2005-06-14,1203.9100341796875,10547.5703125
2005-06-15,1206.5799560546875,10566.3701171875
2005-06-16,1210.9599609375,10578.650390625
2005-06-17,1216.9599609375,10623.0703125
2005-06-20,1216.0999755859375,10609.1103515625
2005-06-21,1213.6099853515625,10599.669921875
2005-06-22,1213.8800048828125,10587.9296875
2005-06-23,1200.72998046875,10421.4404296875
2005-06-24,1191.5699462890625,10297.83984375
2005-06-27,1190.68994140625,10290.7802734375
2005-06-28,1201.5699462890625,10405.6298828125
2005-06-29,1199.8499755859375,10374.48046875
2005-06-30,1191.3299560546875,10274.9697265625
2005-07-01,1194.43994140625,10303.4404296875
2005-07-05,1204.989990234375,10371.7998046875
2005-07-06,1194.93994140625,10270.6796875
2005-07-07,1197.8699951171875,10302.2900390625
2005-07-08,1211.8599853515625,10449.1396484375
2005-07-11,1219.43994140625,10519.7197265625
2005-07-12,1222.2099609375,10513.8896484375
2005-07-13,1223.2900390625,10557.3896484375
2005-07-14,1226.5,10628.8896484375
2005-07-15,1227.9200439453125,10640.830078125
2005-07-18,1221.1300048828125,10574.990234375
2005-07-19,1229.3499755859375,10646.5595703125
2005-07-20,1235.199951171875,10689.150390625
2005-07-21,1227.0400390625,10627.76953125
2005-07-22,1233.6800537109375,10651.1796875
2005-07-25,1229.030029296875,10596.48046875
2005-07-26,1231.1600341796875,10579.76953125
2005-07-27,1236.7900390625,10637.08984375
2005-07-28,1243.719970703125,10705.5498046875
2005-07-29,1234.1800537109375,10640.91015625
2005-08-01,1235.3499755859375,10623.150390625
2005-08-02,1244.1199951171875,10683.740234375
2005-08-03,1245.0400390625,10697.58984375
2005-08-04,1235.8599853515625,10610.099609375
2005-08-05,1226.4200439453125,10558.0302734375
2005-08-08,1223.1300048828125,10536.9296875
2005-08-09,1231.3800048828125,10615.669921875
2005-08-10,1229.1300048828125,10594.41015625
2005-08-11,1237.81005859375,10685.8896484375
2005-08-12,1230.3900146484375,10600.3095703125
2005-08-15,1233.8699951171875,10634.3798828125
2005-08-16,1219.3399658203125,10513.4501953125
2005-08-17,1220.239990234375,10550.7099609375
2005-08-18,1219.02001953125,10554.9296875
2005-08-19,1219.7099609375,10559.23046875
2005-08-22,1221.72998046875,10569.8896484375
2005-08-23,1217.5899658203125,10519.580078125
2005-08-24,1209.5899658203125,10434.8701171875
2005-08-25,1212.3699951171875,10450.6298828125
2005-08-26,1205.0999755859375,10397.2900390625
2005-08-29,1212.280029296875,10463.0498046875
2005-08-30,1208.4100341796875,10412.8203125
2005-08-31,1220.3299560546875,10481.599609375
2005-09-01,1221.5899658203125,10459.6298828125
2005-09-02,1218.02001953125,10447.3701171875
2005-09-06,1233.3900146484375,10589.240234375
2005-09-07,1236.3599853515625,10633.5
2005-09-08,1231.6700439453125,10595.9296875
2005-09-09,1241.47998046875,10678.5595703125
2005-09-12,1240.56005859375,10682.9404296875
2005-09-13,1231.199951171875,10597.4404296875
2005-09-14,1227.1600341796875,10544.900390625
2005-09-15,1227.72998046875,10558.75
2005-09-16,1237.9100341796875,10641.9404296875
2005-09-19,1231.02001953125,10557.6298828125
2005-09-20,1221.3399658203125,10481.51953125
2005-09-21,1210.199951171875,10378.0302734375
2005-09-22,1214.6199951171875,10422.0498046875
2005-09-23,1215.2900390625,10419.58984375
2005-09-26,1215.6300048828125,10443.6298828125
2005-09-27,1215.6600341796875,10456.2099609375
2005-09-28,1216.8900146484375,10473.08984375
2005-09-29,1227.6800537109375,10552.7802734375
2005-09-30,1228.81005859375,10568.7001953125
2005-10-03,1226.699951171875,10535.48046875
2005-10-04,1214.469970703125,10441.1103515625
2005-10-05,1196.3900146484375,10317.3603515625
2005-10-06,1191.489990234375,10287.099609375
2005-10-07,1195.9000244140625,10292.3095703125
2005-10-10,1187.3299560546875,10238.759765625
2005-10-11,1184.8699951171875,10253.169921875
2005-10-12,1177.6800537109375,10216.91015625
2005-10-13,1176.8399658203125,10216.58984375
2005-10-14,1186.5699462890625,10287.33984375
2005-10-17,1190.0999755859375,10348.099609375
2005-10-18,1178.1400146484375,10285.259765625
2005-10-19,1195.760009765625,10414.1298828125
2005-10-20,1177.800048828125,10281.099609375
2005-10-21,1179.5899658203125,10215.2197265625
2005-10-24,1199.3800048828125,10385.0
2005-10-25,1196.5400390625,10377.8701171875
2005-10-26,1191.3800048828125,10344.98046875
2005-10-27,1178.9000244140625,10229.9501953125
2005-10-28,1198.4100341796875,10402.76953125
2005-10-31,1207.010009765625,10440.0703125
2005-11-01,1202.760009765625,10406.76953125
2005-11-02,1214.760009765625,10472.73046875
2005-11-03,1219.93994140625,10522.58984375
2005-11-04,1220.1400146484375,10530.759765625
2005-11-07,1222.81005859375,10586.23046875
2005-11-08,1218.5899658203125,10539.7197265625
2005-11-09,1220.6500244140625,10546.2099609375
2005-11-10,1230.9599609375,10640.099609375
2005-11-11,1234.719970703125,10686.0400390625
2005-11-14,1233.760009765625,10697.169921875
2005-11-15,1229.010009765625,10686.4404296875
2005-11-16,1231.2099609375,10674.759765625
2005-11-17,1242.800048828125,10720.2197265625
2005-11-18,1248.27001953125,10766.330078125
2005-11-21,1254.8499755859375,10820.2802734375
2005-11-22,1261.22998046875,10871.4296875
2005-11-23,1265.6099853515625,10916.08984375
2005-11-25,1268.25,10931.6201171875
2005-11-28,1257.4599609375,10890.7197265625
2005-11-29,1257.47998046875,10888.16015625
2005-11-30,1249.47998046875,10805.8701171875
2005-12-01,1264.6700439453125,10912.5703125
2005-12-02,1265.0799560546875,10877.509765625
2005-12-05,1262.0899658203125,10835.009765625
2005-12-06,1263.699951171875,10856.8603515625
2005-12-07,1257.3699951171875,10810.91015625
2005-12-08,1255.8399658203125,10755.1201171875
2005-12-09,1259.3699951171875,10778.580078125
2005-12-12,1260.4300537109375,10767.76953125
2005-12-13,1267.4300537109375,10823.7197265625
2005-12-14,1272.739990234375,10883.509765625
2005-12-15,1270.93994140625,10881.669921875
2005-12-16,1267.3199462890625,10875.58984375
2005-12-19,1259.9200439453125,10836.5302734375
2005-12-20,1259.6199951171875,10805.5498046875
2005-12-21,1262.7900390625,10833.73046875
2005-12-22,1268.1199951171875,10889.4404296875
2005-12-23,1268.6600341796875,10883.26953125
2005-12-27,1256.5400390625,10777.76953125
2005-12-28,1258.1700439453125,10796.259765625
2005-12-29,1254.4200439453125,10784.8203125
2005-12-30,1248.2900390625,10717.5
2006-01-03,1268.800048828125,10847.41015625
2006-01-04,1273.4599609375,10880.150390625
2006-01-05,1273.47998046875,10882.150390625
2006-01-06,1285.449951171875,10959.3095703125
2006-01-09,1290.1500244140625,11011.900390625
2006-01-10,1289.68994140625,11011.580078125
2006-01-11,1294.1800537109375,11043.4404296875
2006-01-12,1286.06005859375,10962.3603515625
2006-01-13,1287.6099853515625,10959.8701171875
2006-01-17,1282.9300537109375,10896.3203125
2006-01-18,1277.9300537109375,10854.8603515625
2006-01-19,1285.0400390625,10880.7099609375
2006-01-20,1261.489990234375,10667.3896484375
2006-01-23,1263.8199462890625,10688.76953125
2006-01-24,1266.8599853515625,10712.2197265625
2006-01-25,1264.6800537109375,10709.740234375
2006-01-26,1273.8299560546875,10809.4697265625
2006-01-27,1283.719970703125,10907.2099609375
2006-01-30,1285.18994140625,10899.919921875
2006-01-31,1280.0799560546875,10864.8603515625
2006-02-01,1282.4599609375,10953.9501953125
2006-02-02,1270.8399658203125,10851.98046875
2006-02-03,1264.030029296875,10793.6201171875
2006-02-06,1265.02001953125,10798.26953125
2006-02-07,1254.780029296875,10749.759765625
2006-02-08,1265.6500244140625,10858.6201171875
2006-02-09,1263.780029296875,10883.349609375
2006-02-10,1266.989990234375,10919.0498046875
2006-02-13,1262.8599853515625,10892.3203125
2006-02-14,1275.530029296875,11028.3896484375
2006-02-15,1280.0,11058.9697265625
2006-02-16,1289.3800048828125,11120.6796875
2006-02-17,1287.239990234375,11115.3203125
2006-02-21,1283.030029296875,11069.0595703125
2006-02-22,1292.6700439453125,11137.169921875
2006-02-23,1287.7900390625,11069.2197265625
2006-02-24,1289.4300537109375,11061.849609375
2006-02-27,1294.1199951171875,11097.5498046875
2006-02-28,1280.6600341796875,10993.41015625
2006-03-01,1291.239990234375,11053.5302734375
2006-03-02,1289.1400146484375,11025.509765625
2006-03-03,1287.22998046875,11021.58984375
2006-03-06,1278.260009765625,10958.58984375
2006-03-07,1275.8800048828125,10980.6904296875
2006-03-08,1278.469970703125,11005.740234375
2006-03-09,1272.22998046875,10972.2802734375
2006-03-10,1281.4200439453125,11076.33984375
2006-03-13,1284.1300048828125,11076.01953125
2006-03-14,1297.47998046875,11151.33984375
2006-03-15,1303.02001953125,11209.76953125
2006-03-16,1305.3299560546875,11253.240234375
2006-03-17,1307.25,11279.650390625
2006-03-20,1305.0799560546875,11274.5302734375
2006-03-21,1297.22998046875,11235.4697265625
2006-03-22,1305.0400390625,11317.4296875
2006-03-23,1301.6700439453125,11270.2900390625
2006-03-24,1302.949951171875,11279.9697265625
2006-03-27,1301.6099853515625,11250.1103515625
2006-03-28,1293.22998046875,11154.5400390625
2006-03-29,1302.8900146484375,11215.7001953125
2006-03-30,1300.25,11150.7001953125
2006-03-31,1294.8699951171875,11109.3203125
2006-04-03,1297.81005859375,11144.9404296875
2006-04-04,1305.9300537109375,11203.849609375
2006-04-05,1311.56005859375,11239.5498046875
2006-04-06,1309.0400390625,11216.5
2006-04-07,1295.5,11120.0400390625
2006-04-10,1296.6199951171875,11141.330078125
2006-04-11,1286.5699462890625,11089.6298828125
2006-04-12,1288.1199951171875,11129.9697265625
2006-04-13,1289.1199951171875,11137.650390625
2006-04-17,1285.3299560546875,11073.7802734375
2006-04-18,1307.280029296875,11268.76953125
2006-04-19,1309.9300537109375,11278.76953125
2006-04-20,1311.4599609375,11342.8896484375
2006-04-21,1311.280029296875,11347.4501953125
2006-04-24,1308.1099853515625,11336.3203125
2006-04-25,1301.739990234375,11283.25
2006-04-26,1305.4100341796875,11354.490234375
2006-04-27,1309.719970703125,11382.509765625
2006-04-28,1310.6099853515625,11367.1396484375
2006-05-01,1305.18994140625,11343.2900390625
2006-05-02,1313.2099609375,11416.4501953125
2006-05-03,1308.1199951171875,11400.2802734375
2006-05-04,1312.25,11438.8603515625
2006-05-05,1325.760009765625,11577.740234375
2006-05-08,1324.6600341796875,11584.5400390625
2006-05-09,1325.1400146484375,11639.76953125
2006-05-10,1322.8499755859375,11642.650390625
2006-05-11,1305.9200439453125,11500.73046875
2006-05-12,1291.239990234375,11380.990234375
2006-05-15,1294.5,11428.76953125
2006-05-16,1292.0799560546875,11419.8896484375
2006-05-17,1270.3199462890625,11205.6103515625
2006-05-18,1261.81005859375,11128.2900390625
2006-05-19,1267.030029296875,11144.0595703125
2006-05-22,1262.0699462890625,11125.330078125
2006-05-23,1256.5799560546875,11098.349609375
2006-05-24,1258.5699462890625,11117.3203125
2006-05-25,1272.8800048828125,11211.0498046875
2006-05-26,1280.1600341796875,11278.6103515625
2006-05-30,1259.8699951171875,11094.4296875
2006-05-31,1270.0899658203125,11168.3095703125
2006-06-01,1285.7099609375,11260.2802734375
2006-06-02,1288.219970703125,11247.8701171875
2006-06-05,1265.2900390625,11048.7197265625
2006-06-06,1263.8499755859375,11002.1396484375
2006-06-07,1256.1500244140625,10930.900390625
2006-06-08,1257.9300537109375,10938.8203125
2006-06-09,1252.300048828125,10891.919921875
2006-06-12,1237.43994140625,10792.580078125
2006-06-13,1223.68994140625,10706.1396484375
2006-06-14,1230.0400390625,10816.919921875
2006-06-15,1256.1600341796875,11015.1904296875
2006-06-16,1251.5400390625,11014.5498046875
2006-06-19,1240.1300048828125,10942.1103515625
2006-06-20,1240.1199951171875,10974.83984375
2006-06-21,1252.199951171875,11079.4599609375
2006-06-22,1245.5999755859375,11019.1103515625
2006-06-23,1244.5,10989.08984375
2006-06-26,1250.56005859375,11045.2802734375
2006-06-27,1239.199951171875,10924.740234375
2006-06-28,1246.0,10973.5595703125
2006-06-29,1272.8699951171875,11190.7998046875
2006-06-30,1270.199951171875,11150.2197265625
2006-07-03,1280.18994140625,11228.01953125
2006-07-05,1270.9100341796875,11151.8203125
2006-07-06,1274.0799560546875,11225.2998046875
2006-07-07,1265.47998046875,11090.669921875
2006-07-10,1267.3399658203125,11103.5498046875
2006-07-11,1272.4300537109375,11134.76953125
2006-07-12,1258.5999755859375,11013.1796875
2006-07-13,1242.280029296875,10846.2900390625
2006-07-14,1236.199951171875,10739.349609375
2006-07-17,1234.489990234375,10747.3603515625
